"SAMPLE_ID","NOMINAL_TAXON","LAT","LON","MORPHOLOGICAL_TAXON","OPERATIONAL_TAXON","INCIPIENT_TAXON","THRESHOLD_TAXON","CYTB","SQCL","ddRAD","ddRAD_SRA","sqcl_SRA","CYTB_genbank"
"WAMR_140704_Ct_pant","Ctenotus_pantherinus",-22.674,119.416111,"Ctenotus_pantherinus","Ctenotus_pantherinus","Ctenotus_pantherinus_V2","Ctenotus_sp92",TRUE,FALSE,TRUE,"SRS2115881",NA,"ON036031"
"WAMR_141391_Ct_pant","Ctenotus_pantherinus",-21.044,116.187222,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505550"
"WAMR_145207_Ct_pant","Ctenotus_pantherinus",-22.243,114.034722,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505551"
"WAMR_145550_Ct_pant","Ctenotus_pantherinus",-20.47,118.59,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505552"
"WAMR_153984_Ct_pant","Ctenotus_pantherinus",-31.325,116.313611,"Ctenotus_pantherinus","Ctenotus_pantherinus","Ctenotus_pantherinus_V1","Ctenotus_sp92",TRUE,FALSE,TRUE,"SRS2115856",NA,"KJ505553"
"WAMR_157452_Ct_pant","Ctenotus_pantherinus",-19.661,128.883333,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505554"
"WAMR_157461_Ct_pant","Ctenotus_pantherinus",-19.899,128.865833,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505555"
"WAMR_158463_Ct_pant","Ctenotus_pantherinus",-22.653,114.188056,"Ctenotus_pantherinus","Ctenotus_pantherinus","Ctenotus_pantherinus_V1","Ctenotus_sp92",TRUE,FALSE,TRUE,"SRS2115837",NA,"KJ505556"
"WAMR_166393_Ct_pant","Ctenotus_pantherinus",-24.8492,128.8544,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505969"
"WAMR_166394_Ct_pant","Ctenotus_pantherinus",-25.9353,128.4378,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505972"
"WAMR_166395_Ct_pant","Ctenotus_pantherinus",-25.9353,128.4378,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505973"
"WAMR_166396_Ct_pant","Ctenotus_pantherinus",-25.9353,128.4378,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505978"
"WAMR_166397_Ct_pant","Ctenotus_pantherinus",-25.9353,128.4378,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505979"
"WAMR_166398_Ct_pant","Ctenotus_pantherinus",-25.8917,128.4269,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505977"
"WAMR_166399_Ct_pant","Ctenotus_pantherinus",-24.5594,128.7097,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505967"
"WAMR_166401_Ct_pant","Ctenotus_pantherinus",-24.6286,128.7556,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505971"
"WAMR_166402_Ct_pant","Ctenotus_pantherinus",-24.8914,128.7692,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"KJ505968"
"NA_ACRISP001_Ct_pant","Ctenotus_pantherinus",NA,NA,"Ctenotus_pantherinus","Ctenotus_pantherinus",NA,"Ctenotus_sp92",TRUE,FALSE,FALSE,NA,NA,"PQ523057"
"QMJ_51111_Er_pard","Eremiascincus_pardalis",-14.9667,145.35,"Eremiascincus_pardalis","Eremiascincus_pardalis","Eremiascincus_pardalis","Eremiascincus_sp213",FALSE,TRUE,FALSE,NA,"SRS16400003",NA
"NA_SAMAR39456_He_pero","Hemiergis_peronii",-35.76,139.72,"Hemiergis_peronii","Hemiergis_peronii","Hemiergis_peronii_V2","Hemiergis_sp218",FALSE,FALSE,TRUE,"SRS3431805",NA,NA
"SAMAR_29459_He_pero","Hemiergis_peronii",-33.58333,120.0333,"Hemiergis_peronii","Hemiergis_peronii","Hemiergis_peronii_V1","Hemiergis_sp218",FALSE,FALSE,TRUE,"SRS3431703",NA,NA
"SAMAR_36665_He_pero","Hemiergis_peronii",-32.94722,134.9722,"Hemiergis_peronii","Hemiergis_peronii","Hemiergis_peronii_V2","Hemiergis_sp218",FALSE,FALSE,TRUE,"SRS3431802",NA,NA
"SAMAR_37727_He_pero","Hemiergis_peronii",-32.51667,133.25,"Hemiergis_peronii","Hemiergis_peronii","Hemiergis_peronii_V2","Hemiergis_sp218",FALSE,TRUE,TRUE,"SRS3431636","SRR31065683",NA
"SAMAR_40872_He_pero","Hemiergis_peronii",-33.96667,149.7833,"Hemiergis_peronii","Hemiergis_decresiensis","Hemiergis_decresiensis_V1","Hemiergis_sp220",FALSE,FALSE,TRUE,"SRS3431747",NA,NA
"WAMR_102402_Le_pete","Lerista_petersoni",-23.0797,115.7872,"Lerista_petersoni","Lerista_petersoni","Lerista_petersoni_V3","Lerista_sp151",TRUE,FALSE,TRUE,"SRS3431627",NA,"PQ523058"
"WAMR_102509_Le_pete","Lerista_petersoni",-23.113,116.0117,"Lerista_petersoni","Lerista_petersoni","Lerista_petersoni_V3","Lerista_sp151",TRUE,FALSE,TRUE,"SRS3431625",NA,"PQ523059"
"WAMR_138086_Le_pete","Lerista_petersoni",-24.3166,116.8667,"Lerista_petersoni","Lerista_petersoni","Lerista_petersoni_V1","Lerista_sp151",TRUE,TRUE,TRUE,"SRS3431888","SRR31065697","PQ523060"
"WAMR_98145_Le_pete","Lerista_petersoni",-23.9166,115.6167,"Lerista_petersoni","Lerista_petersoni","Lerista_petersoni_V2","Lerista_sp151",TRUE,FALSE,TRUE,"SRS3431891",NA,"PQ523061"
"WAMR_98146_Le_pete","Lerista_petersoni",-22.8833,114.95,"Lerista_petersoni","Lerista_petersoni","Lerista_petersoni_V2","Lerista_sp151",TRUE,FALSE,TRUE,"SRS3431887",NA,"PQ523062"
"WAMR_98185_Le_pete","Lerista_petersoni",-24,115.2,"Lerista_petersoni","Lerista_petersoni","Lerista_petersoni_V2","Lerista_sp151",TRUE,FALSE,TRUE,"SRS3431889",NA,"PQ523063"
"CUMV_14416_Ct_pian","Ctenotus_piankai",-28.133,123.8667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505562.1"
"CUMV_14417_Ct_pian","Ctenotus_piankai",-28.133,123.8667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505563.1"
"CUMV_14418_Ct_pian","Ctenotus_piankai",-28.133,123.8667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505566.1"
"CUMV_14420_Ct_pian","Ctenotus_piankai",-28.133,123.8667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,TRUE,FALSE,NA,"SRR31065771","KJ505565.1"
"CUMV_14423_Ct_pian","Ctenotus_piankai",-28.133,123.8667,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V2","Ctenotus_sp43",TRUE,FALSE,TRUE,"SRS2115795",NA,"PQ523064"
"NA_ABTC23984_Ct_pian","Ctenotus_piankai",NA,NA,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505557.1"
"NA_CCM2850_Ct_pian","Ctenotus_rhabdotus",-17.167,127.318,"Ctenotus_piankai","Ctenotus_rhabdotus",NA,"Ctenotus_sp44",TRUE,FALSE,FALSE,NA,NA,"PQ523065"
"NA_DLR0524_Ct_pian","Ctenotus_piankai",-28.133,123.8667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505564.1"
"NTMR_23769_Ct_pian","Ctenotus_rhabdotus",-16.819,130.174167,"Ctenotus_piankai","Ctenotus_rhabdotus",NA,"Ctenotus_sp44",TRUE,FALSE,FALSE,NA,NA,"KJ505558.1"
"SAMR_36192_Ct_pian","Ctenotus_piankai",-25.233,131.016667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,TRUE,"SRS2115505",NA,"KJ505559.1"
"SAMR_45385_Ct_pian","Ctenotus_piankai",-27.004,131.355,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V2","Ctenotus_sp43",TRUE,FALSE,TRUE,"SRS2115477",NA,"KJ505561.1"
"SAMR_48807_Ct_pian","Ctenotus_piankai",-27.329,130.293333,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V3","Ctenotus_sp43",TRUE,FALSE,TRUE,"SRS2115462",NA,"KJ505560.1"
"UMMZ_242644_Ct_pian","Ctenotus_piankai",-19.24218,127.79014,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V4","Ctenotus_sp43",FALSE,FALSE,TRUE,"SRR31035046",NA,NA
"WAMR_102667_Ct_pian","Ctenotus_piankai",-24.105,120.325,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V1","Ctenotus_sp43",TRUE,FALSE,TRUE,"SRS2115369",NA,"KJ505567.1"
"WAMR_102691_Ct_pian","Ctenotus_piankai",-23.898,120.604167,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505568.1"
"WAMR_108934_Ct_pian","Ctenotus_piankai",-21.883,122.3667,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505569.1"
"WAMR_108997_Ct_pian","Ctenotus_piankai",-20.319,118.8972,"Ctenotus_piankai","Ctenotus_duricola",NA,"Ctenotus_sp41",TRUE,FALSE,FALSE,NA,NA,"KJ505570.1"
"WAMR_110581_Ct_pian","Ctenotus_rhabdotus",-19.58,128.8647,"Ctenotus_piankai","Ctenotus_rhabdotus","Ctenotus_rhabdotus_V1","Ctenotus_sp44",TRUE,FALSE,TRUE,"SRS2115361",NA,"KJ505571.1"
"WAMR_119711_Ct_pian","Ctenotus_rhabdotus",-15.833,128.0333,"Ctenotus_piankai","Ctenotus_rhabdotus","Ctenotus_rhabdotus_V1","Ctenotus_sp44",TRUE,TRUE,TRUE,"SRS2115347","SRR31065828","KJ505572.1"
"WAMR_119717_Ct_pian","Ctenotus_rhabdotus",-15.833,128.033333,"Ctenotus_piankai","Ctenotus_rhabdotus",NA,"Ctenotus_sp44",TRUE,FALSE,FALSE,NA,NA,"KJ505573.1"
"WAMR_119955_Ct_pian","Ctenotus_piankai",-21.667,121.5833,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V2","Ctenotus_sp43",TRUE,FALSE,TRUE,"SRS2115345",NA,"KJ505574.1"
"WAMR_120702_Ct_pian","Ctenotus_piankai",-20.4,118.4667,"Ctenotus_piankai","Ctenotus_duricola",NA,"Ctenotus_sp41",TRUE,FALSE,FALSE,NA,NA,"KJ505575.1"
"WAMR_120731_Ct_pian","Ctenotus_piankai",-20.4,118.5167,"Ctenotus_piankai","Ctenotus_duricola",NA,"Ctenotus_sp41",TRUE,FALSE,FALSE,NA,NA,"KJ505576.1"
"WAMR_139048_Ct_pian","Ctenotus_piankai",-19.812,121.473611,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505577.1"
"WAMR_139087_Ct_pian","Ctenotus_piankai",-19.812,121.4736,"Ctenotus_piankai","Ctenotus_piankai",NA,"Ctenotus_sp43",TRUE,FALSE,FALSE,NA,NA,"KJ505578.1"
"WAMR_157412_Ct_pian","Ctenotus_rhabdotus",-19.58,128.8647,"Ctenotus_piankai","Ctenotus_rhabdotus",NA,"Ctenotus_sp44",TRUE,FALSE,FALSE,NA,NA,"KJ505580.1"
"WAMR_157494_Ct_pian","Ctenotus_rhabdotus",-19.58,128.864722,"Ctenotus_piankai","Ctenotus_rhabdotus",NA,"Ctenotus_sp44",TRUE,FALSE,FALSE,NA,NA,"KJ505582.1"
"WAMR_166456_Ct_pian","Ctenotus_piankai",-24.6286,128.7556,"Ctenotus_piankai","Ctenotus_piankai","Ctenotus_piankai_V3","Ctenotus_sp43",TRUE,FALSE,TRUE,"SRR31035045",NA,"KJ505980.1"
"SAMAR_37704_Le_pict","Lerista_picturata",-32.3,133.5167,"Lerista_picturata","Lerista_edwardsae","Lerista_edwardsae_V3","Lerista_sp193",TRUE,FALSE,TRUE,"SRS3431560",NA,"PQ523066"
"SAMAR_37730_Le_pict","Lerista_picturata",-32.51667,133.25,"Lerista_picturata","Lerista_edwardsae","Lerista_edwardsae_V3","Lerista_sp193",TRUE,FALSE,TRUE,"SRS3431561",NA,"PQ523067"
"WAMR_135215_Le_pict","Lerista_picturata",-32.048,121.8994,"Lerista_picturata","Lerista_picturata","Lerista_picturata_V1","Lerista_sp191",TRUE,TRUE,TRUE,"SRS3431885","SRR31065698","PQ523068"
"WAMR_137777_Le_pict","Lerista_picturata",-32.45,123.9167,"Lerista_picturata","Lerista_picturata","Lerista_picturata_V1","Lerista_sp191",TRUE,FALSE,TRUE,"SRS3431886",NA,"PQ523069"
"WAMR_165893_Le_pict","Lerista_picturata",-32.5583,119.7361,"Lerista_picturata","Lerista_picturata","Lerista_picturata_V1","Lerista_sp191",TRUE,FALSE,TRUE,"SRS3431893",NA,"PQ523070"
"WAMR_172423_Le_pict","Lerista_picturata",-30.4666,120.8333,"Lerista_picturata","Lerista_picturata","Lerista_picturata_V1","Lerista_sp191",TRUE,FALSE,TRUE,"SRS3431895",NA,"PQ523071"
"WAMR_113654_Le_plan","Lerista_planiventralis",-25.9333,113.1667,"Lerista_planiventralis","Lerista_planiventralis","Lerista_planiventralis_V1","Lerista_sp143",TRUE,FALSE,TRUE,"SRS3431868",NA,"PQ523072"
"WAMR_115860_Le_plan","Lerista_planiventralis",-26.1666,113.4167,"Lerista_planiventralis","Lerista_planiventralis","Lerista_planiventralis_V1","Lerista_sp143",TRUE,FALSE,TRUE,"SRS3431867",NA,"PQ523073"
"WAMR_119064_Le_plan","Lerista_planiventralis",-22.5,113.7167,"Lerista_planiventralis","Lerista_planiventralis","Lerista_planiventralis_V2","Lerista_sp143",TRUE,FALSE,TRUE,"SRS3431866",NA,"PQ523074"
"WAMR_139534_Le_plan","Lerista_planiventralis",-22.8869,114.5572,"Lerista_planiventralis","Lerista_planiventralis","Lerista_planiventralis_V2","Lerista_sp143",TRUE,FALSE,TRUE,"SRS3431865",NA,"PQ523075"
"WAMR_150358_Le_plan","Lerista_planiventralis",-24.3544,113.5097,"Lerista_planiventralis","Lerista_planiventralis","Lerista_planiventralis_V2","Lerista_sp143",TRUE,TRUE,TRUE,"SRS3431872","SRR31065702","PQ523076"
"NA_ABTC10961_An_plut","Sepsiscus_pluto",-11.8,142.6,"Sepsiscus_pluto","Sepsiscus_pluto","Sepsiscus_pluto","Sepsiscus_sp226",TRUE,TRUE,TRUE,"SRR31035044","SRR31065721","PQ523077"
"WAMR_110657_Le_prae","Lerista_praepedita",-22.4025,113.8433,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V2","Lerista_sp157",TRUE,TRUE,TRUE,"SRS3431871","SRR31065833","PQ523078"
"WAMR_114814_Le_prae","Lerista_praepedita",-28.65,114.6333,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V1","Lerista_sp157",TRUE,FALSE,TRUE,"SRS3431870",NA,"PQ523079"
"WAMR_115073_Le_prae","Lerista_praepedita",-28.1,115.4667,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V1","Lerista_sp157",TRUE,TRUE,TRUE,"SRS3431869","SRR31065835","PQ523080"
"WAMR_120372_Le_prae","Lerista_praepedita",-24.193,113.4553,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V2","Lerista_sp157",TRUE,FALSE,TRUE,"SRS3431874",NA,"PQ523081"
"WAMR_121920_Le_prae","Lerista_praepedita",-26.5269,113.5006,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V2","Lerista_sp157",TRUE,TRUE,TRUE,"SRS3431873","SRR31065832","PQ523082"
"WAMR_127680_Le_prae","Lerista_praepedita",-32.2,115.6667,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V1","Lerista_sp157",TRUE,TRUE,TRUE,"SRS3431771","SRR31065742","PQ523083"
"WAMR_152979_Le_prae","Lerista_praepedita",-30.3338,114.9837,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V1","Lerista_sp157",TRUE,FALSE,TRUE,"SRS3431770",NA,"PQ523084"
"WAMR_90962_Le_prae","Lerista_praepedita",-31.9422,115.7694,"Lerista_praepedita","Lerista_praepedita","Lerista_praepedita_V1","Lerista_sp157",TRUE,FALSE,TRUE,"SRS3431890",NA,"PQ523085"
"NA_PULCSP046_Ct_pulc","Ctenotus_pulchellus",NA,NA,"Ctenotus_pulchellus","Ctenotus_pulchellus_1",NA,"Ctenotus_sp57",TRUE,FALSE,FALSE,NA,NA,"PQ523086"
"NTMR_13630_Ct_pulc","Ctenotus_pulchellus",-17.617,133.517,"Ctenotus_pulchellus","Ctenotus_pulchellus_3","Ctenotus_pulchellus_3","Ctenotus_sp56",TRUE,FALSE,FALSE,NA,NA,"KJ505985.1"
"SAMAR_42675_Ct_pulc","Ctenotus_pulchellus",-21.73333,139.55,"Ctenotus_pulchellus","Ctenotus_pulchellus_1","Ctenotus_pulchellus_1_V2","Ctenotus_sp57",TRUE,FALSE,TRUE,"SRS2115583",NA,"KJ505981.1"
"SAMAR_42701_Ct_pulc","Ctenotus_pulchellus",-20.36667,140.2833,"Ctenotus_pulchellus","Ctenotus_pulchellus_1","Ctenotus_pulchellus_1_V2","Ctenotus_sp57",TRUE,FALSE,TRUE,"SRS2115581",NA,"KJ505982.1"
"SAMAR_42708_Ct_pulc","Ctenotus_pulchellus",-20.76667,139.4833,"Ctenotus_pulchellus","Ctenotus_pulchellus_1","Ctenotus_pulchellus_1_V1","Ctenotus_sp57",TRUE,FALSE,TRUE,"SRS2115579",NA,"KJ505983.1"
"SAMR_42675_Ct_pulc","Ctenotus_pulchellus",-21.733,139.55,"Ctenotus_pulchellus","Ctenotus_pulchellus_1",NA,"Ctenotus_sp57",TRUE,FALSE,FALSE,NA,NA,"KJ505981.1"
"SAMR_42701_Ct_pulc","Ctenotus_pulchellus",-20.367,140.2833,"Ctenotus_pulchellus","Ctenotus_pulchellus_1",NA,"Ctenotus_sp57",TRUE,FALSE,FALSE,NA,NA,"KJ505982.1"
"SAMR_42708_Ct_pulc","Ctenotus_pulchellus",-20.767,139.4833,"Ctenotus_pulchellus","Ctenotus_pulchellus_1","Ctenotus_pulchellus_1_V1","Ctenotus_sp57",TRUE,FALSE,TRUE,"SRS2115492",NA,"KJ505983.1"
"SAMR_42772_Ct_pulc","Ctenotus_pulchellus",-22.967,142.9,"Ctenotus_pulchellus","Ctenotus_pulchellus_1","Ctenotus_pulchellus_1_V2","Ctenotus_sp57",TRUE,TRUE,TRUE,"SRS2115490","SRR31065894","KJ505984.1"
"SAMR_54025_Ct_pulc","Ctenotus_pulchellus",-18.592,136.0894,"Ctenotus_pulchellus","Ctenotus_pulchellus_2","Ctenotus_pulchellus_2","Ctenotus_sp58",TRUE,TRUE,TRUE,"SRS2115446","SRR31065723","KJ505986.1"
"SAMR_54030_Ct_pulc","Ctenotus_pulchellus",-18.592,136.089444,"Ctenotus_pulchellus","Ctenotus_pulchellus_2","Ctenotus_pulchellus_2","Ctenotus_sp58",TRUE,FALSE,TRUE,"SRS2115445",NA,"PQ523087"
"SAMR_55301_Ct_pulc","Ctenotus_pulchellus",-21.859,139.9825,"Ctenotus_pulchellus","Ctenotus_pulchellus_1",NA,"Ctenotus_sp57",TRUE,FALSE,FALSE,NA,NA,"PQ523088"
"AMSR_94572_Gl_pumi","Glaphyromorphus_pumilus",-17.066,145.35,"Glaphyromorphus_pumilus","Glaphyromorphus_pumilus","Glaphyromorphus_pumilus","Glaphyromorphus_sp234",TRUE,TRUE,TRUE,"SRR31035043","SRS16400012","PQ523089"
"SAMAR_40837_Le_punc","Lerista_punctatovittata",-35.26667,141.2833,"Lerista_punctatovittata","Lerista_punctatovittata","Lerista_punctatovittata_V2","Lerista_sp194",TRUE,FALSE,TRUE,"SRS3431768",NA,"PQ523090"
"SAMAR_41305_Le_punc","Lerista_punctatovittata",-32.86944,140.9222,"Lerista_punctatovittata","Lerista_punctatovittata","Lerista_punctatovittata_V2","Lerista_sp194",TRUE,TRUE,TRUE,"SRS3431766","SRR31065740","PQ523091"
"SAMAR_41604_Le_punc","Lerista_punctatovittata",-33.58056,140.2667,"Lerista_punctatovittata","Lerista_punctatovittata","Lerista_punctatovittata_V2","Lerista_sp194",TRUE,FALSE,TRUE,"SRS3431769",NA,"PQ523092"
"SAMAR_42383_Le_punc","Lerista_punctatovittata",-30.46667,139.2083,"Lerista_punctatovittata","Lerista_punctatovittata","Lerista_punctatovittata_V3","Lerista_sp194",TRUE,FALSE,TRUE,"SRS3431767",NA,"PQ523093"
"SAMAR_42781_Le_punc","Lerista_emmotti",-22.91667,141.9,"Lerista_punctatovittata","Lerista_emmotti","Lerista_emmotti","Lerista_sp195",TRUE,FALSE,TRUE,"SRR31035042",NA,"PQ523094"
"SAMAR_55896_Le_punc","Lerista_punctatovittata",-24.65,146.385,"Lerista_punctatovittata","Lerista_punctatovittata","Lerista_punctatovittata_V1","Lerista_sp194",TRUE,FALSE,TRUE,"SRS3431773",NA,"PQ523095"
"WAMR_117169_Le_punc","Lerista_puncticauda",-30.125,123.1917,"Lerista_puncticauda","Lerista_desertorum","Lerista_desertorum_V2","Lerista_sp164",TRUE,FALSE,TRUE,"SRS3431547",NA,"PQ523096"
"WAMR_117239_Le_punc","Lerista_puncticauda",-30.2166,123.6333,"Lerista_puncticauda","Lerista_desertorum","Lerista_desertorum_V2","Lerista_sp164",TRUE,TRUE,TRUE,"SRS3431545","SRR31065785","PQ523097"
"WAMR_145938_Le_punc","Lerista_puncticauda",-30.3661,123.6342,"Lerista_puncticauda","Lerista_desertorum","Lerista_desertorum_V2","Lerista_sp164",TRUE,FALSE,TRUE,"SRS3431542",NA,"PQ523098"
"QMJ_83221_Gl_punc","Glaphyromorphus_punctulatus",-22.654722,148.015278,"Glaphyromorphus_punctulatus","Glaphyromorphus_punctulatus","Glaphyromorphus_punctulatus","Glaphyromorphus_sp233",FALSE,TRUE,FALSE,NA,"SRS16400013",NA
"CUMV_14372_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"GQ241572.1"
"CUMV_14809_Ct_quat","Ctenotus_quattuordecimlineatus",-26.226,121.5575,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"PQ523099"
"CUMV_14813_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505588.1"
"CUMV_14814_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505589.1"
"CUMV_14815_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505585.1"
"CUMV_14816_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505586.1"
"CUMV_14817_Ct_quat","Ctenotus_quattuordecimlineatus",-27.586,119.5208,"Ctenotus_quattuordecimlineatus","Ctenotus_atlas_2","Ctenotus_atlas_2","Ctenotus_sp50",TRUE,TRUE,TRUE,"SRS2115733","SRR31065803","GQ241573.1"
"CUMV_14818_Ct_quat","Ctenotus_quattuordecimlineatus",-27.586,119.5208,"Ctenotus_quattuordecimlineatus","Ctenotus_atlas_2","Ctenotus_atlas_2","Ctenotus_sp50",TRUE,FALSE,FALSE,NA,NA,"GQ241574.1"
"CUMV_14819_Ct_quat","Ctenotus_quattuordecimlineatus",-27.586,119.5208,"Ctenotus_quattuordecimlineatus","Ctenotus_atlas_2","Ctenotus_atlas_2","Ctenotus_sp50",TRUE,FALSE,FALSE,NA,NA,"GQ241575.1"
"CUMV_14820_Ct_quat","Ctenotus_quattuordecimlineatus",-27.586,119.5208,"Ctenotus_quattuordecimlineatus","Ctenotus_atlas_2","Ctenotus_atlas_2","Ctenotus_sp50",TRUE,FALSE,TRUE,"SRS2115732",NA,"KJ505590.1"
"CUMV_14821_Ct_quat","Ctenotus_quattuordecimlineatus",-27.586,119.5208,"Ctenotus_quattuordecimlineatus","Ctenotus_atlas_2","Ctenotus_atlas_2","Ctenotus_sp50",TRUE,FALSE,FALSE,NA,NA,"KJ505595.1"
"CUMV_14822_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"GQ241576.1"
"CUMV_14823_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505599.1"
"CUMV_14824_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505601.1"
"CUMV_14825_Ct_quat","Ctenotus_quattuordecimlineatus",-28.133,123.8667,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"KJ505602.1"
"CUMV_14826_Ct_quat","Ctenotus_quattuordecimlineatus",-26.226,121.5575,"Ctenotus_quattuordecimlineatus","Ctenotus_quattuordecimlineatus",NA,"Ctenotus_sp52",TRUE,FALSE,FALSE,NA,NA,"PQ523100"
